WellName,X,Y,Z,MD
15/9-F-11,435412.7639972848,6478570.483366699,2380.861708633623,2471.1
15/9-F-11,435412.9003832596,6478570.552016974,2381.14293097456,2471.42
15/9-F-11,435413.13968222786,6478570.672468805,2381.635828871512,2471.981
15/9-F-11,435413.2760943346,6478570.741132234,2381.9158968387887,2472.3
15/9-F-11,435413.49435511976,6478570.850994433,2382.3635490733327,2472.81
15/9-F-11,435413.6613850413,6478570.935069426,2382.7057951793745,2473.2
15/9-F-11,435413.85613259114,6478571.033096168,2383.104016401274,2473.654
15/9-F-11,435414.04738067015,6478571.129361442,2383.4952620539375,2474.1
15/9-F-11,435414.208361547,6478571.210391633,2383.824114982979,2474.475
15/9-F-11,435414.4339438927,6478571.32393916,2384.284380734703,2475.0
15/9-F-11,435414.66342934343,6478571.439451326,2384.7525146375983,2475.534
15/9-F-11,435414.84316341643,6478571.5299209915,2385.1188954527192,2475.952
15/9-F-11,435415.01298203296,6478571.615399684,2385.465132404922,2476.347
15/9-F-11,435415.20837032556,6478571.713748948,2385.8629600470485,2476.801
15/9-F-11,435415.4664988973,6478571.84367871,2386.387639836109,2477.4
15/9-F-11,435415.60800962633,6478571.914908544,2386.674841894097,2477.728
15/9-F-11,435415.85323398066,6478572.038694906,2387.1719997045484,2478.296
15/9-F-11,435416.008998888,6478572.117741923,2387.4879266859566,2478.657
15/9-F-11,435416.2381583729,6478572.234617541,2387.9524553988776,2479.188
15/9-F-11,435416.37305622903,6478572.3035601275,2388.2252070903164,2479.5
15/9-F-11,435416.5007968327,6478572.368844837,2388.4829768361083,2479.795
15/9-F-11,435416.633064078,6478572.436442989,2388.7493616360784,2480.1
15/9-F-11,435416.8935378899,6478572.569563993,2389.2732243957203,2480.7
15/9-F-11,435417.02996630425,6478572.6392888045,2389.5473078438217,2481.014
15/9-F-11,435417.17092485004,6478572.711328842,2389.8300036397072,2481.338
15/9-F-11,435417.4159590779,6478572.836551232,2390.3200256390965,2481.9
15/9-F-11,435417.5719217833,6478572.916000034,2390.631172730905,2482.257
15/9-F-11,435417.7813144528,6478573.022211825,2391.0486828997077,2482.736
15/9-F-11,435417.94099832245,6478573.102836937,2391.365694903044,2483.1
15/9-F-11,435418.09655339265,6478573.181197129,2391.6738803954463,2483.454
15/9-F-11,435418.29426643584,6478573.281059196,2392.0655908892,2483.904
15/9-F-11,435418.4684111402,6478573.369276979,2392.4101300439415,2484.3
15/9-F-11,435418.6528284178,6478573.4629532,2392.77451448285,2484.719
15/9-F-11,435418.82906199025,6478573.552728511,2393.1221955147653,2485.119
15/9-F-11,435418.9970987685,6478573.6385726435,2393.453187083131,2485.5
15/9-F-11,435419.21804008965,6478573.751489678,2393.887277625737,2486.0
15/9-F-11,435419.3952583293,6478573.8420463065,2394.234254824721,2486.4
15/9-F-11,435419.53867260134,6478573.915071626,2394.5143059674824,2486.723
15/9-F-11,435419.69885303226,6478573.996282746,2394.82631072059,2487.083
15/9-F-11,435419.88369321876,6478574.08952282,2395.1848303689335,2487.497
15/9-F-11,435420.0641096628,6478574.180701311,2395.5334639114703,2487.9
15/9-F-11,435420.2082739843,6478574.253930747,2395.8119205383946,2488.222
15/9-F-11,435420.3951720885,6478574.34936098,2396.1734259492982,2488.64
15/9-F-11,435420.56381406134,6478574.435410756,2396.499438677113,2489.017
15/9-F-11,435420.73560687865,6478574.522690759,2396.830434771587,2489.4
15/9-F-11,435420.8703048021,6478574.590852571,2397.089684525002,2489.7
15/9-F-11,435420.961081818,6478574.636628733,2397.264235590048,2489.902
15/9-F-11,435421.0631573432,6478574.68814982,2397.4603354570327,2490.129
15/9-F-11,435421.22547054203,6478574.770419433,2397.77211601597,2490.49
15/9-F-11,435421.40988707234,6478574.864337088,2398.1260510238703,2490.9
15/9-F-11,435421.557730721,6478574.939895183,2398.408924178642,2491.228
15/9-F-11,435421.7879498185,6478575.057553834,2398.849692370337,2491.739
15/9-F-11,435421.9504984961,6478575.140627995,2399.1611367606956,2492.1
15/9-F-11,435422.18664482044,6478575.261315889,2399.6119120122785,2492.623
15/9-F-11,435422.33803653094,6478575.338688031,2399.9005624936485,2492.958
15/9-F-11,435422.49268331024,6478575.417723748,2400.1951838238433,2493.3
15/9-F-11,435422.6623565757,6478575.504439091,2400.5181643673873,2493.675
15/9-F-11,435422.82352813607,6478575.586809445,2400.824717543609,2494.031
15/9-F-11,435423.0361001728,6478575.69544917,2401.228414866889,2494.5
15/9-F-11,435423.2353220318,6478575.797265984,2401.606125048513,2494.939
15/9-F-11,435423.3661193407,6478575.864112481,2401.853849912359,2495.227
15/9-F-11,435423.5039538507,6478575.934502793,2402.114341437872,2495.53
15/9-F-11,435423.71819523565,6478576.043716715,2402.518164342261,2496.0
15/9-F-11,435423.8896293495,6478576.130961756,2402.8412349940972,2496.376
15/9-F-11,435424.07723196386,6478576.226285597,2403.194278305712,2496.787
15/9-F-11,435424.26628311444,6478576.3221756965,2403.5487267845883,2497.2
15/9-F-11,435424.5050868176,6478576.443091254,2403.995709128848,2497.721
15/9-F-11,435424.62990843155,6478576.506201234,2404.2289915485426,2497.993
15/9-F-11,435424.7632831702,6478576.573499468,2404.4775516476557,2498.283
15/9-F-11,435424.9654394866,6478576.675362793,2404.853686832496,2498.722
15/9-F-11,435425.1453361173,6478576.765914786,2405.187659159247,2499.112
15/9-F-11,435425.3707156361,6478576.879360219,2405.605365043728,2499.6
15/9-F-11,435425.533235959,6478576.961165294,2405.906693877659,2499.952
15/9-F-11,435425.7869553228,6478577.088875668,2406.3753307222573,2500.5
15/9-F-11,435426.0189404905,6478577.205646073,2406.8025865373384,2501.0
15/9-F-11,435426.19934534683,6478577.296453379,2407.1338750873447,2501.388
15/9-F-11,435426.35714481666,6478577.375882199,2407.4232042838685,2501.727
15/9-F-11,435426.5362435559,6478577.466032067,2407.750698703283,2502.111
15/9-F-11,435426.75175003137,6478577.574507875,2408.143523024429,2502.572
15/9-F-11,435426.9052833969,6478577.651789341,2408.422877774263,2502.9
15/9-F-11,435427.1168045297,6478577.758259116,2408.806705798292,2503.351
15/9-F-11,435427.3278715376,6478577.864500306,2409.188496983203,2503.8
15/9-F-11,435427.4855343516,6478577.94386034,2409.473223905546,2504.135
15/9-F-11,435427.71840614075,6478578.061077031,2409.8928271971386,2504.629
15/9-F-11,435427.89367147634,6478578.149297347,2410.2076926103246,2505.0
15/9-F-11,435428.09713293106,6478578.251710259,2410.5724048559177,2505.43
15/9-F-11,435428.31984971924,6478578.363815399,2410.970813759767,2505.9
15/9-F-11,435428.53897830815,6478578.474114407,2411.362299120256,2506.362
15/9-F-11,435428.7469316944,6478578.578788346,2411.733301468723,2506.8
15/9-F-11,435429.0221784611,6478578.717334604,2412.2234903490726,2507.379
15/9-F-11,435429.2857321796,6478578.84999513,2412.69237905696,2507.933
15/9-F-11,435429.5117974056,6478578.963785716,2413.0943382768914,2508.408
15/9-F-11,435429.75413934083,6478579.08576923,2413.5250021909155,2508.917
15/9-F-11,435430.00528878917,6478579.211877912,2413.9708155123553,2509.444
15/9-F-11,435430.2703376246,6478579.344239131,2414.4413105462017,2510.0
15/9-F-11,435430.5027340372,6478579.459790343,2414.854570490836,2510.488
15/9-F-11,435430.6753843456,6478579.545587596,2415.1621410828548,2510.851
15/9-F-11,435430.88823668583,6478579.652044624,2415.542879467904,2511.3
15/9-F-11,435431.1366353844,6478579.776864502,2415.989415013042,2511.826
15/9-F-11,435431.31308438303,6478579.865214515,2416.3071193018454,2512.2
15/9-F-11,435431.5358793506,6478579.9762100065,2416.7081509322493,2512.672
15/9-F-11,435431.7382176506,6478580.076561187,2417.071706765669,2513.1
15/9-F-11,435431.9573709892,6478580.185194031,2417.46599943529,2513.564
15/9-F-11,435432.1634729433,6478580.287357393,2417.8363784364965,2514.0
15/9-F-11,435432.41830787546,6478580.413694057,2418.294220196843,2514.539
15/9-F-11,435432.58878009126,6478580.498627954,2418.600890097996,2514.9
15/9-F-11,435432.73052650655,6478580.569617998,2418.855582776419,2515.2
15/9-F-11,435432.9615720935,6478580.685676461,2419.270636195976,2515.689
15/9-F-11,435433.1622214879,6478580.785919595,2419.6304515793445,2516.113
15/9-F-11,435433.4401499072,6478580.923870646,2420.1287428676364,2516.7
15/9-F-11,435433.6644600248,6478581.035059672,2420.5312325841114,2517.174
15/9-F-11,435433.85895677237,6478581.131470408,2420.8802268319405,2517.585
15/9-F-11,435434.01364229736,6478581.208146989,2421.1579354736546,2517.912
15/9-F-11,435434.2916162429,6478581.345936814,2421.6574236558326,2518.5
15/9-F-11,435434.50231674744,6478581.450379646,2422.0363867020096,2518.946
15/9-F-11,435434.6562241372,6478581.526670509,2422.3134574821843,2519.272
15/9-F-11,435434.85819000733,6478581.626783641,2422.677285939657,2519.7
15/9-F-11,435435.03010484116,6478581.712000675,2422.9866067217336,2520.064
15/9-F-11,435435.283285571,6478581.837500669,2423.4420683221597,2520.6
15/9-F-11,435435.4249912033,6478581.907743203,2423.6969908597107,2520.9
15/9-F-11,435435.5667304586,6478581.978002404,2423.951890102766,2521.2
15/9-F-11,435435.85107119253,6478582.118948203,2424.461089882515,2521.8
15/9-F-11,435436.00338842673,6478582.194450575,2424.732196552478,2522.12
15/9-F-11,435436.2797072285,6478582.331173764,2425.223475161994,2522.7
15/9-F-11,435436.42300828994,6478582.40185685,2425.4773820438045,2523.0
15/9-F-11,435436.6698811073,6478582.523249131,2425.913929526272,2523.516
15/9-F-11,435436.85399436497,6478582.613489642,2426.238606172775,2523.9
15/9-F-11,435437.03688670835,6478582.7028856985,2426.5594779300864,2524.28
15/9-F-11,435437.28786520107,6478582.825380208,2426.9981177155064,2524.8
15/9-F-11,435437.4704416937,6478582.914489905,2427.316879829825,2525.178
15/9-F-11,435437.6691664496,6478583.01148105,2427.663321981558,2525.589
15/9-F-11,435437.8681662652,6478583.108606444,2428.009568610659,2526.0
15/9-F-11,435438.1026431046,6478583.223047028,2428.417220377104,2526.484
15/9-F-11,435438.29947963165,6478583.3191165915,2428.7590712439146,2526.89
15/9-F-11,435438.44987360755,6478583.392519042,2429.020019001618,2527.2
15/9-F-11,435438.59552974894,6478583.463609109,2429.272467972162,2527.5
15/9-F-11,435438.77495495556,6478583.551180765,2429.5815985970366,2527.868
15/9-F-11,435438.9181775399,6478583.621083089,2429.8274643066284,2528.161
15/9-F-11,435439.09604999993,6478583.7078969,2430.1329487523617,2528.525
15/9-F-11,435439.2802614638,6478583.797804576,2430.449353155855,2528.902
15/9-F-11,435439.40097309375,6478583.856720031,2430.656637191092,2529.149
15/9-F-11,435439.57794465363,6478583.943094144,2430.9603880414957,2529.511
15/9-F-11,435439.7104804393,6478584.007780587,2431.187744433836,2529.782
15/9-F-11,435439.81711766904,6478584.059826781,2431.3706206077327,2530.0
15/9-F-11,435439.914930061,6478584.107565856,2431.538411300724,2530.2
15/9-F-11,435440.0616200859,6478584.179160528,2431.7901179541655,2530.5
15/9-F-11,435440.20258694765,6478584.247961905,2432.031652031703,2530.788
15/9-F-11,435440.30943459965,6478584.300110799,2432.2143760581253,2531.006
15/9-F-11,435440.4355434165,6478584.361660447,2432.429683289313,2531.263
15/9-F-11,435440.54658514704,6478584.415775468,2432.6189378436043,2531.489
15/9-F-11,435440.6800724349,6478584.480379215,2432.8457604097075,2531.76
15/9-F-11,435440.7985877516,6478584.537358832,2433.0465275343067,2532.0
15/9-F-11,435440.94694379595,6478584.608643923,2433.297344037688,2532.3
15/9-F-11,435441.0954163526,6478584.680119134,2433.5480374246695,2532.6
15/9-F-11,435441.24374281935,6478584.752220204,2433.798638054819,2532.9
15/9-F-11,435441.3828133291,6478584.8197121965,2434.033297820486,2533.181
15/9-F-11,435441.52473717026,6478584.888044181,2434.2720117717795,2533.467
15/9-F-11,435441.64778055204,6478584.947694005,2434.4789083705673,2533.715
15/9-F-11,435441.7727377161,6478585.008653545,2434.6890836273756,2533.967
15/9-F-11,435441.93447681214,6478585.087593182,2434.960901574988,2534.293
15/9-F-11,435442.0850134912,6478585.160774729,2435.2134726248923,2534.596
15/9-F-11,435442.2333922591,6478585.232299804,2435.461810849808,2534.894
15/9-F-11,435442.3101677297,6478585.269190422,2435.5901097508386,2535.048
15/9-F-11,435442.46092999354,6478585.341631702,2435.8415595336655,2535.35
15/9-F-11,435442.5858760505,6478585.401668291,2436.0496078212814,2535.6
15/9-F-11,435442.71341149777,6478585.46294908,2436.2617501634645,2535.855
15/9-F-11,435442.83905853034,6478585.523322488,2436.470481746739,2536.106
15/9-F-11,435442.96878470015,6478585.585655922,2436.685810941341,2536.365
15/9-F-11,435443.03644024587,6478585.618164417,2436.7980202312087,2536.5
15/9-F-11,435443.13875578326,6478585.667327041,2436.9675211653325,2536.704
15/9-F-11,435443.24262996344,6478585.717238592,2437.1394746212914,2536.911
15/9-F-11,435443.36114076246,6478585.77418304,2437.3354555357737,2537.147
15/9-F-11,435443.4883006366,6478585.83528337,2437.5454700948453,2537.4
15/9-F-11,435443.62207039824,6478585.899559749,2437.7662192683256,2537.666
15/9-F-11,435443.6970295792,6478585.935577641,2437.8898511107163,2537.815
15/9-F-11,435443.81892924884,6478585.994150442,2438.090534156874,2538.057
15/9-F-11,435443.93248227495,6478586.048708078,2438.2769588626693,2538.282
15/9-F-11,435444.0401562742,6478586.100196696,2438.4533794543054,2538.495
15/9-F-11,435444.1241950797,6478586.14015758,2438.590844367885,2538.661
15/9-F-11,435444.245399799,6478586.197505791,2438.788686716389,2538.9
15/9-F-11,435444.33069160086,6478586.237845794,2438.927690287006,2539.068
15/9-F-11,435444.4018119997,6478586.271483226,2439.043493616159,2539.208
15/9-F-11,435444.5009797929,6478586.318386083,2439.204710460171,2539.403
15/9-F-11,435444.5823993558,6478586.356894654,2439.336952450149,2539.563
15/9-F-11,435444.6710132876,6478586.398752532,2439.480728272621,2539.737
15/9-F-11,435444.7312237301,6478586.42703899,2439.5781889093714,2539.855
15/9-F-11,435444.8442391192,6478586.479815675,2439.7606255750966,2540.076
15/9-F-11,435444.9123009793,6478586.511496619,2439.87041128022,2540.209
15/9-F-11,435445.0100668329,6478586.557003963,2440.028056194432,2540.4
15/9-F-11,435445.0889521458,6478586.59372293,2440.1551184811315,2540.554
15/9-F-11,435445.16378291766,6478586.628558936,2440.2755460857384,2540.7
15/9-F-11,435445.2478614143,6478586.66787866,2440.4107524590595,2540.864
15/9-F-11,435445.31754066265,6478586.700612264,2440.522865404416,2541.0
15/9-F-11,435445.42561191384,6478586.751672619,2440.6967459367293,2541.211
15/9-F-11,435445.47379742446,6478586.77446266,2440.7741718388183,2541.305
15/9-F-11,435445.58513232565,6478586.827120126,2440.9528355742505,2541.522
15/9-F-11,435445.64722093963,6478586.856485842,2441.0524531364777,2541.643
15/9-F-11,435445.7539714062,6478586.906975032,2441.223681576877,2541.851
15/9-F-11,435445.8305174151,6478586.943178586,2441.346282595482,2542.0
15/9-F-11,435445.90508382046,6478586.978445857,2441.465534724203,2542.145
15/9-F-11,435445.98328106734,6478587.015430386,2441.5905200633692,2542.297
15/9-F-11,435446.0810096564,6478587.0616525505,2441.7467654917173,2542.487
15/9-F-11,435446.1433391149,6478587.09113218,2441.846198831125,2542.608
15/9-F-11,435446.24234917504,6478587.137960434,2442.00389512438,2542.8
15/9-F-11,435446.33741537377,6478587.18292338,2442.1548810453687,2542.984
15/9-F-11,435446.39739197044,6478587.211290186,2442.2500342484436,2543.1
15/9-F-11,435446.48267273535,6478587.25162497,2442.3854052068264,2543.265
15/9-F-11,435446.565374774,6478587.290740106,2442.516669743683,2543.425
15/9-F-11,435446.6698294412,6478587.340143468,2442.682357795328,2543.627
15/9-F-11,435446.71794429695,6478587.362900092,2442.758621130376,2543.72
15/9-F-11,435446.84857187426,6478587.424682314,2442.965075406242,2543.972
15/9-F-11,435446.90932929463,6478587.4534184225,2443.060844773761,2544.089
15/9-F-11,435447.01892055693,6478587.50525121,2443.233541378638,2544.3
15/9-F-11,435447.09994113445,6478587.543571076,2443.361225574493,2544.456
15/9-F-11,435447.17470363225,6478587.578931091,2443.4791078809344,2544.6
15/9-F-11,435447.24846602685,6478587.613818094,2443.5953232215666,2544.742
15/9-F-11,435447.3306539935,6478587.652690094,2443.724544365991,2544.9
15/9-F-11,435447.41868751356,6478587.694326831,2443.8626656198153,2545.069
15/9-F-11,435447.4931665212,6478587.729552765,2443.9795459471557,2545.212
15/9-F-11,435447.6041331399,6478587.78203605,2444.1536175196143,2545.425
15/9-F-11,435447.66775271733,6478587.81212586,2444.253272688187,2545.547
15/9-F-11,435447.7929884934,6478587.8713579485,2444.449251152586,2545.787
15/9-F-11,435447.87496616656,6478587.910130488,2444.5774125790585,2545.944
15/9-F-11,435447.9564105123,6478587.948650782,2444.704766437195,2546.1
15/9-F-11,435448.04005768715,6478587.988212935,2444.8352960687134,2546.26
15/9-F-11,435448.126927133,6478588.029299109,2444.970653465284,2546.426
15/9-F-11,435448.21017344476,6478588.068671669,2445.1002715700374,2546.585
15/9-F-11,435448.27876309224,6478588.101054317,2445.2070789790737,2546.716
15/9-F-11,435448.392025908,6478588.15420679,2445.383153801824,2546.932
15/9-F-11,435448.4597591056,6478588.185803044,2445.4882960277064,2547.061
15/9-F-11,435448.55906517274,6478588.232027314,2445.6423175255936,2547.25
15/9-F-11,435448.62950556906,6478588.264815399,2445.7514921156694,2547.384
15/9-F-11,435448.7336571014,6478588.313295102,2445.9127564221417,2547.582
15/9-F-11,435448.8015884958,6478588.344915318,2446.017763502175,2547.711
15/9-F-11,435448.90112967265,6478588.391249027,2446.1716002367734,2547.9
15/9-F-11,435448.9737656646,6478588.425059103,2446.2839607783644,2548.038
15/9-F-11,435449.05904210143,6478588.464752965,2446.4158559137427,2548.2
15/9-F-11,435449.17646352464,6478588.51940944,2446.5973879467233,2548.423
15/9-F-11,435449.22596056864,6478588.542448967,2446.6739073747262,2548.517
15/9-F-11,435449.34551326267,6478588.598097492,2446.858675862874,2548.744
15/9-F-11,435449.4203254775,6478588.632920541,2446.974237481755,2548.886
15/9-F-11,435449.5267487032,6478588.682457656,2447.138627783631,2549.088
15/9-F-11,435449.6105169799,6478588.721449509,2447.268024504144,2549.247
15/9-F-11,435449.6910954323,6478588.758956585,2447.392560972584,2549.4
15/9-F-11,435449.77057747426,6478588.795953311,2447.5155034268237,2549.551
15/9-F-11,435449.85597430106,6478588.835703209,2447.647303745385,2549.713
15/9-F-11,435449.96573942143,6478588.886795884,2447.8164343342137,2549.921
15/9-F-11,435450.0132589071,6478588.908914911,2447.889596120889,2550.011
15/9-F-11,435450.1321396503,6478588.96425066,2448.0724357307136,2550.236
15/9-F-11,435450.2114823406,6478589.001182522,2448.1942584378467,2550.386
15/9-F-11,435450.2956303984,6478589.04035115,2448.3233550005807,2550.545
15/9-F-11,435450.38505171187,6478589.081974336,2448.4605859700087,2550.714
15/9-F-11,435450.4835629441,6478589.127828634,2448.6115459572707,2550.9
15/9-F-11,435450.57265812164,6478589.169300013,2448.74780370119,2551.068
15/9-F-11,435450.68042440445,6478589.219462285,2448.91236120864,2551.271
15/9-F-11,435450.77073797904,6478589.261500795,2449.0501154152357,2551.441
15/9-F-11,435450.84834516054,6478589.297624825,2449.1683870497664,2551.587
15/9-F-11,435450.94723753934,6478589.343656534,2449.3190435424835,2551.773
15/9-F-11,435451.0094928298,6478589.372634677,2449.4137723419744,2551.89
15/9-F-11,435451.1090759356,6478589.418987903,2449.5651116379036,2552.077
15/9-F-11,435451.17249800486,6478589.44850915,2449.6613776072522,2552.196
15/9-F-11,435451.2594095021,6478589.488964087,2449.7932062443306,2552.359
15/9-F-11,435451.3328912712,6478589.523167851,2449.9048956761053,2552.497
15/9-F-11,435451.4339759831,6478589.570220032,2450.058739665377,2552.687
15/9-F-11,435451.5026526926,6478589.602187172,2450.163155234922,2552.816
15/9-F-11,435451.59371957596,6478589.644576326,2450.301542306726,2552.987
15/9-F-11,435451.65879160404,6478589.674865585,2450.4001941705183,2553.109
15/9-F-11,435451.7600954401,6478589.722019763,2450.553862688564,2553.299
15/9-F-11,435451.83302884485,6478589.755968278,2450.664755503714,2553.436
15/9-F-11,435451.92043629155,6478589.796654063,2450.797422765266,2553.6
15/9-F-11,435451.98288436234,6478589.82572194,2450.8919970569273,2553.717
15/9-F-11,435452.0665582748,6478589.864669869,2451.0190038675537,2553.874
15/9-F-11,435452.14543577126,6478589.901385197,2451.1387299053627,2554.022
15/9-F-11,435452.22972273256,6478589.940618483,2451.2664814487725,2554.18
15/9-F-11,435452.3049333761,6478589.975626991,2451.3804935678513,2554.321
15/9-F-11,435452.36938937,6478590.0056295,2451.4784030712613,2554.442
15/9-F-11,435452.40984450263,6478590.024460264,2451.5399236742314,2554.518
15/9-F-11,435452.47214880236,6478590.053461216,2451.63461326453,2554.635
15/9-F-11,435452.55054241786,6478590.089951308,2451.753490980942,2554.782
15/9-F-11,435452.5942593323,6478590.110300342,2451.8198140381537,2554.864
15/9-F-11,435452.6656336194,6478590.143523128,2451.928248152015,2554.998
15/9-F-11,435452.7199298375,6478590.168796539,2452.0108143387884,2555.1
15/9-F-11,435452.7903575291,6478590.201578711,2452.1175348450024,2555.232
15/9-F-11,435452.8656081194,6478590.236605813,2452.2315148893704,2555.373
15/9-F-11,435452.9055649023,6478590.255204608,2452.292198816286,2555.448
15/9-F-11,435452.97364362876,6478590.286893401,2452.39585741913,2555.576
15/9-F-11,435453.03321213805,6478590.31462092,2452.486559002263,2555.688
15/9-F-11,435453.0758007398,6478590.334444755,2452.5513141284355,2555.768
15/9-F-11,435453.15144126443,6478590.36965336,2452.66621784897,2555.91
15/9-F-11,435453.2014910755,6478590.392946734,2452.7422996138607,2556.004
15/9-F-11,435453.2744333452,6478590.426756088,2452.8532291027327,2556.141
15/9-F-11,435453.33141198836,6478590.45307778,2452.9398870625328,2556.248
15/9-F-11,435453.3862911862,6478590.478329914,2453.0233112930846,2556.351
15/9-F-11,435453.45189055987,6478590.508396834,2453.122919034695,2556.474
15/9-F-11,435453.51907488995,6478590.53916966,2453.2249744068554,2556.6
15/9-F-11,435453.5729764931,6478590.563858521,2453.306742842186,2556.701
15/9-F-11,435453.643464079,6478590.596144357,2453.413575071203,2556.833
15/9-F-11,435453.68938811356,6478590.617179208,2453.483177644081,2556.919
15/9-F-11,435453.7678838499,6478590.653133061,2453.6021513375376,2557.066
15/9-F-11,435453.82388803246,6478590.678784979,2453.6871837398453,2557.171
15/9-F-11,435453.8899764147,6478590.70905582,2453.7876426955286,2557.295
15/9-F-11,435453.96251103136,6478590.742279268,2453.897783199964,2557.431
15/9-F-11,435454.023933494,6478590.770412953,2453.9908464911646,2557.546
15/9-F-11,435454.08007390087,6478590.796127265,2454.075770153641,2557.651
15/9-F-11,435454.1452345063,6478590.825973151,2454.1744986460635,2557.773
15/9-F-11,435454.1777807554,6478590.840880497,2454.2238900689927,2557.834
15/9-F-11,435454.2664062337,6478590.8814741345,2454.3582540545176,2558.0
15/9-F-11,435454.3198270772,6478590.90594279,2454.4391706676424,2558.1
15/9-F-11,435454.3700633941,6478590.92895282,2454.5152157266944,2558.194
15/9-F-11,435454.42834420956,6478590.955647516,2454.603373194828,2558.303
15/9-F-11,435454.4802748494,6478590.979433606,2454.681772365599,2558.4
15/9-F-11,435454.55629468296,6478591.014253409,2454.7965441654515,2558.542
15/9-F-11,435454.6140451115,6478591.0407051705,2454.883889408182,2558.65
15/9-F-11,435454.6588977919,6478591.061249303,2454.9518759915477,2558.734
15/9-F-11,435454.72248882166,6478591.090376267,2455.0481505988287,2558.853
15/9-F-11,435454.8010906391,6478591.12637871,2455.1670395316005,2559.0
15/9-F-11,435454.84443078307,6478591.146230046,2455.2325266001712,2559.081
15/9-F-11,435454.925297161,6478591.183269737,2455.35454991492,2559.232
15/9-F-11,435454.9815844541,6478591.209051329,2455.4393558663214,2559.337
15/9-F-11,435455.0658425555,6478591.247644551,2455.566084451827,2559.494
15/9-F-11,435455.1227858298,6478591.273726606,2455.6516016395435,2559.6
15/9-F-11,435455.1673586905,6478591.294142569,2455.7185751295483,2559.683
15/9-F-11,435455.2322947147,6478591.323885592,2455.8162463395483,2559.804
15/9-F-11,435455.2929802307,6478591.351681729,2455.9074255196974,2559.917
15/9-F-11,435455.37570770533,6478591.389536384,2456.031680050641,2560.071
15/9-F-11,435455.43914841977,6478591.418427727,2456.126888058783,2560.189
15/9-F-11,435455.51075465017,6478591.450826464,2456.2341814330052,2560.322
15/9-F-11,435455.588420913,6478591.485812315,2456.350284553603,2560.466
15/9-F-11,435455.65765668923,6478591.516817213,2456.4533820828688,2560.594
15/9-F-11,435455.72482502344,6478591.546729175,2456.553230404588,2560.718
15/9-F-11,435455.7693047188,6478591.566449558,2456.6192354242376,2560.8
15/9-F-11,435455.86211294105,6478591.607357227,2456.75690965033,2560.971
15/9-F-11,435455.9322142591,6478591.638109923,2456.8607416058367,2561.1
15/9-F-11,435455.97306790086,6478591.655919345,2456.921064106508,2561.175
15/9-F-11,435456.0286968607,6478591.6800348265,2457.003087648123,2561.277
15/9-F-11,435456.0958437095,6478591.709021439,2457.101981911144,2561.4
15/9-F-11,435456.1521472962,6478591.733189834,2457.1847755953113,2561.503
15/9-F-11,435456.2599839864,6478591.779208116,2457.343087189144,2561.7
15/9-F-11,435456.33939787536,6478591.812858492,2457.4596465471623,2561.845
15/9-F-11,435456.4106424331,6478591.84291019,2457.5641506447246,2561.975
15/9-F-11,435456.4743194388,6478591.869617289,2457.6573599124886,2562.091
15/9-F-11,435456.5649491785,6478591.907428769,2457.7899553062334,2562.256
15/9-F-11,435456.62103846564,6478591.930702112,2457.8719085964913,2562.358
15/9-F-11,435456.7129911291,6478591.968654772,2458.006047703152,2562.525
15/9-F-11,435456.7747711718,6478591.994021257,2458.095957458921,2562.637
15/9-F-11,435456.87040779757,6478592.033038218,2458.23473896936,2562.81
15/9-F-11,435456.92021368386,6478592.053251774,2458.3069247388457,2562.9
15/9-F-11,435457.00001980097,6478592.08544482,2458.422382892847,2563.044
15/9-F-11,435457.07275488577,6478592.114615814,2458.5273574517264,2563.175
15/9-F-11,435457.1333490371,6478592.138760247,2458.614686676991,2563.284
15/9-F-11,435457.22844845447,6478592.17645823,2458.751712072979,2563.455
15/9-F-11,435457.2896451201,6478592.200575545,2458.839878513018,2563.565
15/9-F-11,435457.36383937974,6478592.229647399,2458.946363373434,2563.698
15/9-F-11,435457.4304430953,6478592.25559186,2459.041504466904,2563.817
15/9-F-11,435457.5460343363,6478592.300359891,2459.20603554871,2564.023
15/9-F-11,435457.60614407586,6478592.32351171,2459.291474478521,2564.13
15/9-F-11,435457.72200745007,6478592.367854565,2459.455929283867,2564.336
15/9-F-11,435457.8390488466,6478592.412361523,2459.6220149023725,2564.544
15/9-F-11,435457.92689085356,6478592.445558369,2459.746585158066,2564.7
15/9-F-11,435458.00965550146,6478592.476638685,2459.86402886851,2564.847
15/9-F-11,435458.09591068205,6478592.508898306,2459.986210529625,2565.0
15/9-F-11,435458.18163102394,6478592.542772295,2460.108322396414,2565.153
15/9-F-11,435458.26195159776,6478592.580207785,2460.225600873112,2565.3
15/9-F-11,435458.37985654507,6478592.642210915,2460.401771607866,2565.521
15/9-F-11,435458.43605558324,6478592.655707333,2460.478274415313,2565.617
15/9-F-11,435458.54108751286,6478592.67310356,2460.6193406874886,2565.794
15/9-F-11,435458.60433155816,6478592.7000860255,2460.710218004661,2565.908
15/9-F-11,435458.7220319243,6478592.74736456,2460.8775665666826,2566.118
15/9-F-11,435458.77527106466,6478592.767169397,2460.9524471807654,2566.212
15/9-F-11,435458.8784880756,6478592.82534569,2461.108498662834,2566.408
15/9-F-11,435458.9271102279,6478592.8672204055,2461.192845061959,2566.514
15/9-F-11,435459.0134878572,6478592.928701573,2461.332037821079,2566.689
